household_idx,fid,cluster_id,persona_id,persona_name,persona_avg_fit_score,cluster_id_current,persona_id_current,persona_name_current,mapping_source,is_validated,iteration,ER82017,ER82027,ER82150,ER82181,ER82182,ER82433,ER82800,ER82840,ER82856,ER82926,ER83010,ER83977,ER83978,ER84520,ER85079,ER85311,ER85533,ER85629,ER85666,ER85690,ER85692,ER85701,ER85747,ER85768,ER85780,ER82500,ER82501
629,1404,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,1,2,1,430,9370,1,4,5,5,1,5,5,5,2,1,1,93250,93250,0,225000,633000,20305.42,3060.0,40715.42,15,0,0
630,1335,24,24,Stable Middle-Income Worker,0.7043478260869563,24,24,Stable Middle-Income Worker,current_validated,True,10,5,4,1,4710,4070,1,4,5,5,5,5,5,5,1,1,1,46400,84400,0,0,0,12620.0,600.0,31365.0,14,0,0
631,511,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,4,1,9130,6170,1,3,5,5,1,5,5,5,4,1,1,112000,112750,10000,-1700,-1700,10684.77,0.0,39672.77,13,0,0
632,1339,3,3,Balanced Stability Seeker,0.7175925925925926,3,3,Balanced Stability Seeker,current_validated,True,10,3,2,1,2016,7860,1,3,5,5,1,5,1,5,2,2,1,115000,115000,35000,-57000,-57000,21928.0,0.0,45813.25,16,2310,7860
633,41,26,26,Struggling Middle-Class Stabilizer,0.6583333333333333,26,26,Struggling Middle-Class Stabilizer,current_validated,True,10,2,2,1,2010,9480,1,3,5,5,1,5,1,5,3,1,1,50000,95000,0,-20000,-20000,22560.0,1350.0,45924.0,16,0,0
634,207,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,2,1,4750,4690,1,1,5,5,1,5,5,5,2,2,1,93000,93000,0,9500,109500,8088.0,0.0,42780.0,12,8760,7980
635,687,24,24,Stable Middle-Income Worker,0.7043478260869563,24,24,Stable Middle-Income Worker,current_validated,True,10,4,3,1,2630,7370,1,2,1,5,5,1,5,5,3,1,1,89600,89600,0,15000,15000,19200.0,1371.64,31971.64,14,3255,8270
636,786,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,1,2,1,850,6990,1,2,5,5,1,5,1,1,2,2,1,96000,96000,3400,-94400,-94400,17820.0,332.0,31062.0,16,0,0
637,932,24,24,Stable Middle-Income Worker,0.7043478260869563,24,24,Stable Middle-Income Worker,current_validated,True,10,3,3,5,0,0,5,3,5,5,1,5,5,5,3,2,5,55842,113442,8000,15000,105000,9986.0,2890.0,31250.11,12,5240,570
638,946,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,1,2,1,1020,7380,1,2,5,5,1,5,5,5,2,1,1,93400,93400,0,71000,71000,25440.0,1730.86,41304.86,17,0,0
639,1182,24,24,Stable Middle-Income Worker,0.7043478260869563,24,24,Stable Middle-Income Worker,current_validated,True,10,2,8,1,6260,2570,1,1,5,5,1,5,5,5,1,2,1,81000,81000,0,20000,320000,11984.0,500.0,39972.0,6,9640,4480
640,898,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,1,3,1,1500,490,1,2,5,5,1,5,1,5,2,1,1,110000,110000,0,56000,56000,24287.33,1692.0,38602.51,16,0,0
641,914,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,2,99,8740,8190,1,3,5,5,1,5,1,5,2,2,1,43008,73008,0,-54000,-54000,17544.0,1300.0,31104.0,16,0,0
642,1154,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,2,4,0,0,5,2,5,5,1,5,5,5,2,1,5,1625,73249,0,1004000,1344000,21628.0,6240.0,42221.0,16,0,0
643,357,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,2,1,4210,7770,1,2,5,5,1,5,5,5,3,2,1,25600,73550,860,189740,189740,18000.0,3620.0,37800.0,14,0,0
644,542,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,3,1,3500,8170,1,2,5,5,1,5,1,5,5,2,1,72807,72807,0,132900,252900,11979.1,9766.87,43080.86,14,5620,5380
645,588,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,7315,770,1,3,5,5,1,5,5,5,4,2,1,90500,90500,0,46000,46000,10420.0,0.0,37260.0,12,0,0
646,577,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,2,1,2630,4070,1,3,5,5,1,5,1,5,2,2,1,44398,72398,10000,-52000,-52000,13940.0,1980.86,32610.74,16,0,0
647,62,18,18,The Educated but Debt-Laden Professional,0.7375000000000002,18,18,The Educated but Debt-Laden Professional,current_validated,True,10,4,2,1,1006,3570,1,3,5,5,1,1,5,5,2,1,1,94000,99000,40000,-36000,209000,10580.0,2938.0,41100.53,16,0,0
648,15,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,1,4,0,0,5,1,5,5,1,5,5,5,2,1,5,0,72400,0,1345000,1665000,32111.0,800.0,41987.0,17,0,0
649,256,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,2,4,4200,7870,5,2,5,5,1,5,5,5,2,1,1,96395,113395,0,180000,294900,8294.0,19580.0,37885.0,16,5620,4880
650,350,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,1,2,1,3255,9480,1,3,5,5,1,5,1,5,2,1,1,78150,78150,15000,146500,146500,11607.01,1930.86,43893.85,17,0,0
651,1042,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,5,2,1,9999,3590,1,1,5,5,1,5,5,5,3,1,1,85000,90704,0,27000,27000,14854.65,0.0,37585.36,16,0,0
652,981,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,3,1,9120,6180,1,2,5,5,1,5,5,5,4,2,1,71000,85400,0,0,0,16560.0,2600.0,43600.0,12,0,0
653,677,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,2,1,4220,7690,1,2,5,5,1,5,5,5,4,1,1,85000,85000,0,400,400,14700.0,480.0,32306.0,12,3600,8370
654,605,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,1,1,2540,8470,1,1,1,1,1,5,5,5,1,2,1,80947,82747,0,17000,144000,5505.35,2402.56,37424.36,13,2300,8470
655,1002,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,1,4,2550,7860,5,4,5,5,5,5,5,5,3,1,1,62400,74214,0,15000,15000,28000.0,3473.28,43473.28,14,0,0
656,1045,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,1,2,1,710,7390,1,3,5,5,1,5,5,5,2,1,1,97020,97020,3000,5000,5000,20640.0,1788.0,40468.0,16,0,0
657,224,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,2,1,230,8470,1,3,5,5,1,5,1,5,2,2,1,95000,95000,0,-74000,146000,17114.0,0.0,38350.13,17,0,0
658,145,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,3,3,5,0,0,5,4,5,5,1,5,5,5,2,1,5,78000,102528,0,90000,90000,27320.0,3600.0,45647.01,12,5000,1880
659,31,4,4,Stable High-Net-Worth Professional,0.8086956521739131,4,4,Stable High-Net-Worth Professional,current_validated,True,10,2,2,4,0,0,5,1,5,5,1,5,5,5,4,2,5,62900,113900,0,2933000,3293000,11360.0,11900.0,46160.0,14,430,8370
660,236,14,14,Stable but Stretched Single Worker,0.675,14,14,Stable but Stretched Single Worker,current_validated,True,10,2,3,1,410,7070,1,3,1,1,1,5,1,5,4,2,1,40100,51030,0,-59996,257004,25484.0,5200.0,48365.68,14,0,0
661,42,3,3,Balanced Stability Seeker,0.7175925925925926,21,21,Debt-Burdened Middle-Aged Worker,initial,False,10,1,2,1,2200,7870,1,2,5,5,1,5,1,5,3,1,1,50000,50000,36000,-289825,-165825,20760.0,920.0,50900.0,17,0,0
662,231,8,8,Stable Yet Strained Middle-Class Worker,0.713888888888889,8,8,Stable Yet Strained Middle-Class Worker,current_validated,True,10,3,2,1,4220,7690,1,2,1,1,1,5,5,5,2,2,1,48250,53050,0,0,0,19832.16,2018.43,55457.93,11,4900,5690
663,770,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,4,3,1,6260,770,1,4,5,5,1,1,5,5,4,1,1,45000,59400,0,-8500,21668,15828.0,200.0,46940.0,15,0,0
664,522,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,1,1,7350,1890,1,1,5,5,1,5,5,5,3,2,1,69000,69000,12000,-5600,11400,21690.0,6350.0,51940.0,12,5700,9570
665,518,26,26,Struggling Middle-Class Stabilizer,0.6583333333333333,26,26,Struggling Middle-Class Stabilizer,current_validated,True,10,5,2,1,4250,7770,1,3,5,5,5,5,1,1,2,1,1,60525,69885,1500,-40500,-40500,21240.0,9725.41,68765.41,10,5230,6880
666,1157,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,1,2,1,3655,8170,1,2,5,5,1,5,5,5,3,2,1,53433,54433,1800,160200,608200,44080.0,100.0,54110.0,14,0,0
667,1221,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,6,2,1,7200,8770,1,2,1,5,1,5,5,5,3,2,1,55989,55989,0,10000,-19924,22560.0,193.02,47433.75,8,3600,8190
668,1124,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,3,1,5240,5390,1,5,1,1,1,5,5,5,2,2,1,27558,57558,0,18408,18408,24500.0,405.0,50501.0,12,0,0
669,953,22,22,Stable but Stretched Homeowners,0.7611111111111112,22,22,Stable but Stretched Homeowners,current_validated,True,10,2,3,1,60,9170,1,4,5,5,1,5,5,5,1,2,1,50327,64727,0,136000,336000,30216.54,800.0,47016.54,15,0,0
670,268,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,1,2,1,3700,9470,1,2,5,5,1,5,5,5,3,2,1,62000,65900,13000,147000,211000,15480.0,2793.02,47645.14,16,0,0
671,587,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,2,7,2016,8370,1,3,5,5,1,5,5,5,3,2,5,35000,49400,0,80000,360000,27233.46,9661.4,68894.87,12,0,0
672,995,8,8,Stable Yet Strained Middle-Class Worker,0.713888888888889,8,8,Stable Yet Strained Middle-Class Worker,current_validated,True,10,2,3,1,3600,8190,1,4,5,5,1,1,1,5,1,2,1,63239,70239,2000,23000,23000,23720.0,2020.0,62760.0,16,6050,180
673,1181,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,2,1,9620,6380,1,3,5,5,1,5,5,5,2,2,1,70000,70000,2000,18000,168000,14680.0,5200.0,51880.0,6,4220,7870
674,448,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,1350,3960,1,4,5,5,1,1,1,5,4,1,1,40000,44000,8000,-85650,-85650,18340.0,3826.87,48293.13,17,0,0
675,1234,22,22,Stable but Stretched Homeowners,0.7611111111111112,22,22,Stable but Stretched Homeowners,current_validated,True,10,3,1,4,4220,7690,1,1,5,5,1,5,5,5,2,2,1,12900,64900,0,2500,312500,34200.0,0.0,51390.0,12,0,0
676,213,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,1,2,1,7020,6690,1,5,5,5,1,5,5,5,2,2,1,66000,66000,4200,38300,38300,14740.0,2400.0,55436.0,13,0,0
677,295,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,1,1,230,6770,1,2,5,5,1,1,1,1,3,2,1,42000,55300,6250,-7750,31750,19314.0,7500.0,55292.0,16,0,0
678,1255,14,14,Stable but Stretched Single Worker,0.675,14,14,Stable but Stretched Single Worker,current_validated,True,10,7,3,1,9130,6170,1,5,1,1,5,5,5,5,4,2,1,44125,46325,0,50000,50000,47424.0,1880.0,59204.0,14,4810,6990
679,381,8,8,Stable Yet Strained Middle-Class Worker,0.713888888888889,8,8,Stable Yet Strained Middle-Class Worker,current_validated,True,10,1,2,1,1540,7290,1,1,5,5,5,5,9,9,2,2,1,56825,56825,0,80000,113000,24000.0,3990.58,48400.58,17,0,0
680,1091,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,2,4,0,0,5,1,5,5,1,5,5,1,5,2,5,0,40524,18000,-500,55500,24944.0,900.0,59276.0,13,0,0
681,1080,8,8,Stable Yet Strained Middle-Class Worker,0.713888888888889,8,8,Stable Yet Strained Middle-Class Worker,current_validated,True,10,2,4,3,2710,9160,1,2,1,1,1,5,5,5,4,2,1,21624,37924,0,15000,15000,26615.0,2730.86,59697.86,16,0,0
682,1410,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,4,1,1,3710,9470,1,3,5,5,1,5,5,5,3,1,1,71000,71000,0,41500,241500,11500.0,0.0,51338.05,12,3420,5070
683,642,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,5540,6370,1,1,5,5,5,5,1,1,4,2,1,51100,51100,300,-5300,-5300,8760.0,2210.0,55562.09,13,0,0
684,893,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,3,1,4,0,0,5,2,1,5,1,5,5,5,3,2,5,15020,53512,0,52000,105000,15232.0,4000.0,67508.0,10,9120,8470
685,752,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,1,4,0,0,5,1,1,1,1,5,5,5,4,2,5,35000,43520,0,40000,155250,27300.0,2175.0,56932.27,12,5520,7870
686,1384,24,24,Stable Middle-Income Worker,0.7043478260869563,24,24,Stable Middle-Income Worker,current_validated,True,10,4,1,1,4030,8680,1,1,5,5,5,5,5,5,2,2,1,55000,55000,0,0,120000,15200.0,0.0,50582.75,12,4220,8190
687,1113,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,3,1,4740,7080,1,2,5,5,1,5,1,5,3,1,1,48010,62410,0,-26000,-26000,29328.0,2262.75,57138.75,17,0,0
688,1043,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,4,3,4,0,0,5,5,5,5,1,5,5,5,4,2,5,29952,46156,0,60000,195000,29780.0,4224.81,55296.81,16,4020,8680
689,855,8,8,Stable Yet Strained Middle-Class Worker,0.713888888888889,8,8,Stable Yet Strained Middle-Class Worker,current_validated,True,10,2,4,1,5240,4070,1,2,5,5,1,5,5,5,2,2,1,39000,39000,0,12000,12000,17700.0,1200.0,59844.0,12,0,0
690,205,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,2,4,6050,170,5,2,5,5,1,5,5,5,3,2,1,3530,59530,0,112000,246000,22650.0,4590.0,59734.0,12,0,0
691,146,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,4,1,9600,5380,1,1,5,5,1,5,5,5,3,2,1,61500,61500,0,22500,22500,21880.0,6016.0,53140.0,12,0,0
692,240,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,3,1,2710,8560,1,4,5,5,5,5,5,5,3,1,1,51500,51500,0,35000,35000,17340.0,1404.0,53455.79,17,2900,7870
693,258,22,22,Stable but Stretched Homeowners,0.7611111111111112,22,22,Stable but Stretched Homeowners,current_validated,True,10,5,1,1,7700,1180,1,1,1,5,1,5,5,1,3,2,1,52002,59002,0,58000,238000,11540.0,1000.0,53160.0,9,0,0
694,1175,8,8,Stable Yet Strained Middle-Class Worker,0.713888888888889,8,8,Stable Yet Strained Middle-Class Worker,current_validated,True,10,3,2,1,9610,8780,1,2,5,5,1,5,5,5,3,2,1,60000,60000,0,25000,25000,23740.0,700.0,48440.0,16,8100,6390
695,291,4,4,Stable High-Net-Worth Professional,0.8086956521739131,4,4,Stable High-Net-Worth Professional,current_validated,True,10,2,2,4,0,0,5,2,5,5,1,5,5,5,2,2,5,226,60226,0,4261500,4807500,14622.0,4710.0,48252.0,17,0,0
696,1137,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,4,3,1,1410,570,1,2,5,5,1,1,1,5,2,1,1,50000,50200,1500,-8500,-8500,30739.42,14648.17,69942.81,17,0,0
697,1190,24,24,Stable Middle-Income Worker,0.7043478260869563,24,24,Stable Middle-Income Worker,current_validated,True,10,5,1,1,7700,3490,1,4,1,1,1,1,5,5,2,2,1,47840,67840,1500,26500,326500,17596.0,1348.0,51034.75,12,0,0
698,1388,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,6,1,1,5510,8680,1,2,5,5,5,5,5,5,4,1,1,46000,46000,0,0,0,32304.0,303.0,49728.0,12,0,0
699,1308,8,8,Stable Yet Strained Middle-Class Worker,0.713888888888889,8,8,Stable Yet Strained Middle-Class Worker,current_validated,True,10,2,3,1,160,3895,1,2,5,5,1,5,1,1,4,2,1,61000,61000,0,-20000,-20000,22220.0,6240.0,58289.22,14,4700,5580
700,1333,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,3,4,0,0,5,1,5,5,1,5,5,5,3,2,5,35444,66044,0,20000,20000,22260.0,78.96,55077.94,12,5000,8190
701,1350,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,2,7,540,6990,5,2,5,5,1,5,5,5,1,2,1,19500,61776,1500,39500,165100,23652.0,0.0,51356.0,17,0,0
702,1152,8,8,Stable Yet Strained Middle-Class Worker,0.713888888888889,8,8,Stable Yet Strained Middle-Class Worker,current_validated,True,10,2,2,1,8650,3960,1,3,5,5,1,5,5,5,3,2,1,46000,46000,3000,27000,27000,30360.0,5000.0,62140.0,3,4600,8470
703,1267,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,3,2,4250,7770,1,1,5,5,1,5,5,5,1,2,1,36659,36659,0,35000,115000,13475.25,1745.73,59632.99,6,7750,3570
704,1279,22,22,Stable but Stretched Homeowners,0.7611111111111112,22,22,Stable but Stretched Homeowners,current_validated,True,10,3,3,4,0,0,5,1,5,5,1,5,5,5,3,1,5,35000,49400,0,150000,150000,25642.3,1827.37,51668.65,12,3930,8660
705,1186,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,5,3,1,220,770,1,5,5,5,1,5,5,5,4,2,1,45000,45000,0,85000,235000,8128.47,0.0,60728.47,3,4230,7690
706,840,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,2,1,9130,6170,1,3,5,5,1,9,5,5,3,2,1,52313,67385,0,60000,232500,17120.0,2933.24,53798.78,14,0,0
707,838,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,1,2,7,3600,8190,1,4,5,5,1,1,5,5,2,2,1,10100,50100,0,30500,30500,23400.0,4376.0,56800.0,17,0,0
708,1155,22,22,Stable but Stretched Homeowners,0.7611111111111112,22,22,Stable but Stretched Homeowners,current_validated,True,10,5,2,1,6600,770,1,1,5,5,1,5,5,5,2,2,1,61750,61750,0,7030,498496,26880.0,0.0,60980.0,99,0,0
709,833,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,1,1,1,2340,7860,1,4,5,5,1,5,5,5,2,1,1,19860,60588,8000,20500,201750,16378.0,5247.0,48258.0,17,0,0
710,486,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,5550,6370,1,2,5,5,1,5,5,5,3,1,1,55000,55000,800,24200,24200,30990.0,1040.0,46905.73,12,0,0
711,750,14,14,Stable but Stretched Single Worker,0.675,14,14,Stable but Stretched Single Worker,current_validated,True,10,1,2,1,5700,7980,1,1,5,5,1,5,5,5,2,1,1,62000,62000,0,14000,74000,54020.0,0.0,67520.0,14,0,0
712,694,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,4,2,1,5700,5470,1,1,5,5,5,5,5,5,3,2,1,30000,44400,0,500,500,33300.0,0.0,55832.19,13,0,0
713,458,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,1,4,4,0,0,5,1,5,5,1,5,5,5,5,2,5,0,51000,0,5000,40000,24250.34,0.0,50634.68,17,0,0
714,1127,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,initial,False,10,2,2,4,0,0,5,3,5,5,1,5,5,5,3,2,1,52020,58020,12000,6000,6000,17780.0,2000.0,55224.0,16,4020,8190
715,271,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,3,4,2040,9160,5,2,5,5,1,5,5,5,1,1,1,8400,63012,0,270000,420000,14900.0,7616.0,48346.0,16,2750,9160
716,1198,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,4,1,1,8550,3875,1,2,1,5,1,5,5,5,3,2,1,52000,52000,0,20000,20000,15960.0,0.0,63980.0,12,0,0
717,1158,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,4,1,1,6460,770,1,3,5,5,1,5,5,5,4,2,1,50000,50000,0,24000,24000,20404.0,140.0,61464.0,12,0,0
718,573,18,18,The Educated but Debt-Laden Professional,0.7375000000000002,18,18,The Educated but Debt-Laden Professional,current_validated,True,10,1,3,1,2760,8560,1,2,5,5,1,5,5,5,2,2,1,43012,43012,75000,-129500,-129500,28710.0,500.0,62982.66,16,0,0
719,406,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,2,1,640,8180,1,4,5,5,1,5,5,5,3,1,1,68000,68000,0,200,200,36500.0,1728.0,58356.0,12,0,0
720,380,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,1,4,0,0,5,1,5,5,1,5,5,5,3,2,5,156,43156,0,73000,453000,10396.13,8700.0,53998.77,12,0,0
721,423,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,5,1,1,4020,8680,1,3,5,5,5,5,5,5,4,1,1,35000,37800,0,0,0,23300.0,2400.0,56271.12,12,0,0
722,402,5,5,Stable Middle-Class Family Anchors,0.7036111111111111,15,15,Stable Middle-Class Family Providers,initial,False,10,3,2,1,7320,6390,1,3,5,5,1,5,5,1,2,2,1,91485,91485,10000,121500,216500,23140.0,31758.09,114858.61,14,5000,680
723,354,11,11,Stable Middle-Class Family Anchor,0.7416666666666667,11,11,Stable Middle-Class Family Anchor,current_validated,True,10,7,2,2,4250,7070,1,4,5,5,1,5,5,5,3,1,1,58200,91792,0,38000,38000,45300.0,3420.0,117059.5,13,5110,8190
724,5,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,2,2,1,4740,7080,1,3,5,5,1,5,5,5,3,2,1,105000,105000,0,25300,85300,42280.0,8000.0,76100.0,14,4760,5070
